date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:33	55258/55258	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d7da-529ab098dfd00%22	http://andrewch.eu/XENIA/assets/js/libs/bootstrap.js	andrewch.eu/XENIA/assets/js/libs/bootstrap.js	(from http://andrewch.eu/XENIA/index.html)
14:19:33	15242/15242	---MCZ	200	added ('OK')	text/javascript	etag:W/%223b8a-529ab0ace6c40%22	http://andrewch.eu/XENIA/assets/js/libs/wow.js	andrewch.eu/XENIA/assets/js/libs/wow.js	(from http://andrewch.eu/XENIA/index.html)
14:19:35	2722/2722	---MCZ	200	added ('OK')	text/javascript	etag:W/%22aa2-529ab0b29f9c0%22	http://andrewch.eu/XENIA/assets/js/libs/conformity/dist/conformity.js	andrewch.eu/XENIA/assets/js/libs/conformity/dist/conformity.js	(from http://andrewch.eu/XENIA/index.html)
14:19:39	40401/40401	---MCZ	200	added ('OK')	text/javascript	etag:W/%229dd1-529ab0afc3300%22	http://andrewch.eu/XENIA/assets/js/libs/owl.carousel.2.0.0-beta.2.4/owl.carousel.js	andrewch.eu/XENIA/assets/js/libs/owl.carousel.2.0.0-beta.2.4/owl.carousel.js	(from http://andrewch.eu/XENIA/index.html)
14:19:39	247597/247597	---MCZ	200	added ('OK')	text/javascript	etag:W/%223c72d-529ab09da4840%22	http://andrewch.eu/XENIA/assets/js/libs/jquery-2.1.4.js	andrewch.eu/XENIA/assets/js/libs/jquery-2.1.4.js	(from http://andrewch.eu/XENIA/index.html)
14:19:39	2012/2012	---MCZ	200	added ('OK')	text/javascript	etag:W/%227dc-529ab09603640%22	http://andrewch.eu/XENIA/assets/js/owlslider-init.js	andrewch.eu/XENIA/assets/js/owlslider-init.js	(from http://andrewch.eu/XENIA/index.html)
14:19:43	99313/99313	---MCZ	200	added ('OK')	text/javascript	etag:W/%22183f1-529ab098dfd00%22	http://andrewch.eu/XENIA/assets/js/libs/bootstrap-datetimepicker.js	andrewch.eu/XENIA/assets/js/libs/bootstrap-datetimepicker.js	(from http://andrewch.eu/XENIA/index.html)
14:19:45	228/228	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Nov%202020%2008:49:43%20GMT	http://andrewch.eu/XENIA/images/form-selector.png	andrewch.eu/XENIA/images/form-selector.3c.delayed	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:19:45	30642/30642	---MCZ	200	added ('OK')	text/javascript	etag:W/%2277b2-52a17bd1d9440%22	http://andrewch.eu/XENIA/assets/js/theme.js	andrewch.eu/XENIA/assets/js/theme.js	(from http://andrewch.eu/XENIA/index.html)
14:19:47	243/243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Nov%202020%2008:49:45%20GMT	http://andrewch.eu/XENIA/assets/images/luna-controls-twitter.png	andrewch.eu/XENIA/assets/images/luna-controls-twitter.png	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:19:47	385142/385142	---MCZ	200	added ('OK')	text/javascript	etag:W/%225e076-529ab0ace6c40%22	http://andrewch.eu/XENIA/assets/js/libs/moment.js	andrewch.eu/XENIA/assets/js/libs/moment.js	(from http://andrewch.eu/XENIA/index.html)
14:19:47	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Nov%202020%2008:49:47%20GMT	http://andrewch.eu/XENIA/assets/images/demos_page/monitor.png	andrewch.eu/XENIA/assets/images/demos_page/monitor.png	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:19:48	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Nov%202020%2008:49:48%20GMT	http://andrewch.eu/XENIA/assets/css/fonts/Stroke-Gap-Icons.eot	andrewch.eu/XENIA/assets/css/fonts/Stroke-Gap-Icons.eot	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:19:57	146870/146870	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2223db6-529ab08a91b40%22	http://andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.eot	andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.eot	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:20:01	62240/62240	---M--	200	added ('OK')	application/font-woff	etag:%22f320-529ab0913eb00%22	http://andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.woff	andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.woff	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:20:05	289782/289782	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2246bf6-529ab09232d40%22	http://andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.svg	andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.svg	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:20:08	146870/146870	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2223db6-529ab08a91b40%22	http://andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.eot?	andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10d41d.eot	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:20:20	146660/146660	---M--	200	added ('OK')	application/font-sfnt	etag:%2223ce4-529ab0904a8c0%22	http://andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.ttf	andrewch.eu/XENIA/assets/fonts/MonoSocialIconsFont-1.10.ttf	(from http://andrewch.eu/XENIA/assets/css/style.css)
14:20:22	14149/14149	---MCZ	200	added ('OK')	text/html	etag:W/%2256a508f6-3745%22	http://andrewch.eu/XENIA/location.html	andrewch.eu/XENIA/location.html	(from http://andrewch.eu/XENIA/index.html)
14:20:23	104646/104646	---M--	200	added ('OK')	image/jpeg	etag:%22198c6-529ab18d03d00%22	http://andrewch.eu/XENIA/assets/images/room-4.jpg	andrewch.eu/XENIA/assets/images/room-4.jpg	(from http://andrewch.eu/XENIA/room-list.html)
14:20:27	103393/103393	---M--	200	added ('OK')	image/jpeg	etag:%22193e1-529ab18933400%22	http://andrewch.eu/XENIA/assets/images/room-1.jpg	andrewch.eu/XENIA/assets/images/room-1.jpg	(from http://andrewch.eu/XENIA/room-list.html)
14:20:44	126576/126576	---M--	200	added ('OK')	image/jpeg	etag:%221ee70-529ab1a016a00%22	http://andrewch.eu/XENIA/assets/images/vacation-package-3.jpg	andrewch.eu/XENIA/assets/images/vacation-package-3.jpg	(from http://andrewch.eu/XENIA/index-activities.html)
14:20:59	344027/344027	---M--	200	added ('OK')	image/jpeg	etag:%2253fdb-529ab179f1000%22	http://andrewch.eu/XENIA/assets/images/page-head-2.jpg	andrewch.eu/XENIA/assets/images/page-head-2.jpg	(from http://andrewch.eu/XENIA/room-list.html)
14:21:04	113651/113651	---M--	200	added ('OK')	image/jpeg	etag:%221bbf3-529ab19f227c0%22	http://andrewch.eu/XENIA/assets/images/vacation-package-1.jpg	andrewch.eu/XENIA/assets/images/vacation-package-1.jpg	(from http://andrewch.eu/XENIA/index-activities.html)
14:21:06	264622/264622	---M--	200	added ('OK')	image/jpeg	etag:%22409ae-529ab15a785c0%22	http://andrewch.eu/XENIA/assets/images/home-packages.jpg	andrewch.eu/XENIA/assets/images/home-packages.jpg	(from http://andrewch.eu/XENIA/index-activities.html)
14:21:07	43234/43234	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a8e2-529ab0a175140%22	http://andrewch.eu/XENIA/assets/js/libs/jquery.isotope.js	andrewch.eu/XENIA/assets/js/libs/jquery.isotope.js	(from http://andrewch.eu/XENIA/index-activities.html)
14:21:09	10791/10791	---MCZ	200	added ('OK')	text/javascript	etag:W/%222a27-529ab0a916340%22	http://andrewch.eu/XENIA/assets/js/libs/parallax.js	andrewch.eu/XENIA/assets/js/libs/parallax.js	(from http://andrewch.eu/XENIA/index-activities.html)
14:21:14	16541/16541	---M--	200	added ('OK')	image/jpeg	etag:%22409d-529ab1204bc80%22	http://andrewch.eu/XENIA/assets/images/avatar-5.jpg	andrewch.eu/XENIA/assets/images/avatar-5.jpg	(from http://andrewch.eu/XENIA/index-restaurant.html)
14:21:20	313201/313201	---M--	200	added ('OK')	image/jpeg	etag:%224c771-529ab17344040%22	http://andrewch.eu/XENIA/assets/images/packages-banner-1.jpg	andrewch.eu/XENIA/assets/images/packages-banner-1.jpg	(from http://andrewch.eu/XENIA/index-activities.html)
14:21:35	157143/157143	---M--	200	added ('OK')	image/jpeg	etag:%22265d7-529bf2bafff00%22	http://andrewch.eu/XENIA/assets/images/home-restaurant-2.jpg	andrewch.eu/XENIA/assets/images/home-restaurant-2.jpg	(from http://andrewch.eu/XENIA/index-restaurant.html)
14:21:35	206042/206042	---M--	200	added ('OK')	image/jpeg	etag:%22324da-529ab19f227c0%22	http://andrewch.eu/XENIA/assets/images/vacation-package-2.jpg	andrewch.eu/XENIA/assets/images/vacation-package-2.jpg	(from http://andrewch.eu/XENIA/index-activities.html)
14:21:37	124116/124116	---M--	200	added ('OK')	image/jpeg	etag:%221e4d4-529ab18656d40%22	http://andrewch.eu/XENIA/assets/images/restaurant-feature-1.jpg	andrewch.eu/XENIA/assets/images/restaurant-feature-1.jpg	(from http://andrewch.eu/XENIA/index-restaurant.html)
